zona,secao,sigla_partido,votos_legenda,votos_nominais
8,394,PT,1,13
8,309,PT,0,21
6,31,PT,3,15
4,66,PT,1,28
2,58,PT,0,9
9,9,PT,1,12
9,348,PT,0,9
2,368,PT,1,19
9,404,PT,2,14
8,69,PT,2,26
6,319,PT,3,16
5,56,PT,0,21
4,366,PT,1,13
8,390,PT,1,12
4,59,PT,2,24
4,205,PT,1,24
9,529,PT,0,19
7,55,PT,1,32
7,333,PT,2,28
4,132,PT,1,13
150,276,PT,0,15
2,252,PT,0,16
150,367,PT,0,22
150,189,PT,1,13
1,75,PT,0,18
150,41,PT,2,44
150,127,PT,1,33
150,95,PT,2,14
149,383,PT,0,6
4,282,PT,0,17
149,44,PT,0,17
9,469,PT,1,6
9,232,PT,1,15
9,22,PT,0,13
6,257,PT,0,15
4,241,PT,0,11
3,689,PT,0,7
4,263,PT,1,9
149,60,PT,1,16
149,422,PT,0,13
149,232,PT,1,20
1,455,PT,0,24
8,316,PT,0,17
6,438,PT,2,20
4,78,PT,1,45
150,226,PT,0,8
149,411,PT,0,15
149,358,PT,0,17
149,323,PT,4,16
149,25,PT,3,15
6,312,PT,0,8
4,24,PT,1,24
150,368,PT,1,17
8,246,PT,3,25
8,234,PT,0,30
3,606,PT,0,20
7,426,PT,0,13
6,348,PT,0,11
6,284,PT,1,9
5,288,PT,1,30
4,343,PT,0,18
7,29,PT,1,48
4,100,PT,0,39
3,225,PT,0,9
2,471,PT,1,15
2,227,PT,0,6
150,261,PT,1,9
8,118,PT,2,22
7,113,PT,2,40
6,270,PT,0,14
5,282,PT,5,23
4,126,PT,0,18
3,493,PT,0,5
149,54,PT,1,24
1,285,PT,0,22
1,352,PT,1,16
1,70,PT,1,21
5,431,PT,1,21
2,61,PT,1,17
149,117,PT,3,9
149,441,PT,0,3
150,35,PT,1,26
1,305,PT,0,20
5,459,PT,0,15
1,310,PT,1,18
6,123,PT,0,14
9,45,PT,0,8
8,290,PT,0,14
3,783,PT,0,17
150,203,PT,2,22
1,378,PT,1,8
149,315,PT,1,5
1,202,PT,2,28
3,775,PT,0,21
2,336,PT,0,12
150,287,PT,0,23
150,215,PT,2,35
149,99,PT,0,4
149,72,PT,1,19
149,333,PT,3,12
150,326,PT,2,16
149,312,PT,0,8
1,457,PT,2,13
149,351,PT,0,11
150,12,PT,2,37
1,319,PT,0,26
1,418,PT,0,15
1,336,PT,2,25
1,306,PT,1,28
150,53,PT,2,42
1,360,PT,0,20
150,124,PT,1,19
1,409,PT,1,24
150,280,PT,1,31
149,353,PT,1,7
1,117,PT,0,5
1,151,PT,2,22
149,9,PT,2,16
1,290,PT,2,26
2,365,PT,1,6
149,51,PT,1,27
149,39,PT,2,25
7,49,PT,2,42
7,301,PT,2,22
5,144,PT,1,10
4,124,PT,0,13
3,580,PT,1,22
7,1,PT,0,34
4,291,PT,1,28
2,59,PT,2,8
2,524,PT,1,10
150,178,PT,1,8
8,408,PT,1,27
6,364,PT,0,9
1,408,PT,0,17
9,506,PT,0,10
9,195,PT,1,12
5,398,PT,0,9
4,40,PT,0,31
2,355,PT,0,18
150,320,PT,1,14
150,148,PT,0,20
150,146,PT,2,23
150,308,PT,0,18
1,190,PT,0,46
150,289,PT,2,15
150,13,PT,0,45
1,97,PT,2,22
150,318,PT,1,6
149,211,PT,0,16
2,361,PT,1,19
150,96,PT,1,31
1,41,PT,0,16
150,155,PT,0,10
149,69,PT,1,9
150,130,PT,0,9
150,174,PT,2,7
9,500,PT,0,8
6,30,PT,1,20
9,505,PT,3,14
3,47,PT,0,6
8,15,PT,0,22
4,272,PT,0,24
4,125,PT,0,18
9,55,PT,0,7
9,461,PT,1,10
8,342,PT,0,13
7,184,PT,1,21
3,661,PT,0,9
5,434,PT,2,30
3,42,PT,0,15
2,416,PT,0,5
7,351,PT,0,29
9,491,PT,1,7
8,72,PT,1,12
8,310,PT,2,14
5,39,PT,1,34
2,528,PT,0,12
7,379,PT,0,12
7,340,PT,1,30
7,178,PT,2,34
8,264,PT,0,11
6,468,PT,0,3
8,79,PT,2,16
3,768,PT,0,23
6,463,PT,0,11
3,671,PT,1,13
6,240,PT,0,13
6,166,PT,1,15
9,238,PT,0,11
4,368,PT,0,25
4,346,PT,1,19
9,368,PT,0,8
6,65,PT,1,8
6,116,PT,1,18
2,98,PT,2,12
7,377,PT,0,15
5,174,PT,2,25
2,516,PT,0,17
1,160,PT,1,33
9,405,PT,0,9
6,437,PT,1,33
3,669,PT,0,15
9,328,PT,0,11
7,451,PT,0,11
7,396,PT,1,19
6,16,PT,0,25
7,438,PT,3,13
8,193,PT,2,29
9,453,PT,3,5
7,274,PT,0,22
149,369,PT,1,11
1,131,PT,1,15
9,42,PT,0,11
9,395,PT,0,10
6,429,PT,0,12
5,495,PT,0,6
5,293,PT,0,14
8,57,PT,2,21
4,361,PT,1,25
8,194,PT,0,27
7,21,PT,0,21
6,321,PT,0,11
4,199,PT,1,24
4,139,PT,1,15
150,251,PT,0,37
149,364,PT,1,8
9,394,PT,0,10
8,364,PT,1,8
4,248,PT,1,11
4,189,PT,1,14
8,133,PT,2,30
4,77,PT,0,46
2,426,PT,1,14
9,365,PT,1,10
7,302,PT,0,25
3,752,PT,1,23
3,443,PT,0,13
8,237,PT,0,27
4,355,PT,0,31
4,354,PT,1,31
3,812,PT,0,11
3,684,PT,0,32
5,442,PT,2,22
3,197,PT,0,15
9,392,PT,1,18
9,12,PT,1,11
5,465,PT,1,14
4,21,PT,2,23
3,666,PT,1,12
6,403,PT,0,1
5,220,PT,0,8
3,583,PT,1,39
1,387,PT,1,16
150,15,PT,0,36
9,424,PT,1,8
2,388,PT,0,11
7,437,PT,1,12
7,190,PT,1,20
8,385,PT,0,21
8,212,PT,2,27
5,245,PT,0,28
8,152,PT,1,24
3,807,PT,0,38
9,169,PT,0,10
8,379,PT,0,13
5,260,PT,0,6
3,589,PT,0,16
3,581,PT,0,16
9,410,PT,0,11
8,317,PT,1,17
6,273,PT,0,9
6,405,PT,0,4
5,201,PT,0,8
3,378,PT,0,9
8,305,PT,0,27
8,183,PT,1,26
7,111,PT,1,45
5,377,PT,0,20
5,173,PT,0,12
4,238,PT,1,9
2,85,PT,0,17
9,418,PT,0,11
7,431,PT,0,20
4,104,PT,0,36
2,464,PT,0,15
7,362,PT,3,22
4,338,PT,1,29
7,28,PT,2,39
6,479,PT,1,12
2,469,PT,1,14
9,174,PT,0,13
7,463,PT,4,46
5,88,PT,1,13
5,420,PT,7,28
7,398,PT,0,12
5,405,PT,4,35
4,91,PT,1,42
4,61,PT,0,33
6,455,PT,0,22
6,410,PT,0,8
3,622,PT,1,18
7,366,PT,0,25
8,287,PT,0,12
5,461,PT,0,18
4,128,PT,0,18
3,648,PT,1,15
8,2,PT,2,37
7,432,PT,2,20
5,59,PT,1,22
2,81,PT,0,8
8,410,PT,2,20
6,29,PT,0,16
3,487,PT,0,10
1,300,PT,1,26
2,429,PT,1,17
8,122,PT,0,25
2,463,PT,0,22
9,390,PT,0,13
7,447,PT,0,7
6,216,PT,0,9
3,317,PT,2,9
2,425,PT,3,12
3,216,PT,1,12
3,811,PT,0,19
3,582,PT,2,36
4,121,PT,1,33
2,380,PT,0,17
3,815,PT,0,8
3,787,PT,0,9
6,239,PT,1,23
5,388,PT,0,19
7,360,PT,0,31
6,154,PT,0,19
2,105,PT,2,12
149,410,PT,1,9
149,110,PT,1,18
9,341,PT,0,7
9,25,PT,0,14
4,220,PT,1,30
4,131,PT,1,16
3,289,PT,1,22
9,299,PT,0,17
8,244,PT,5,30
6,323,PT,0,23
5,490,PT,0,5
8,168,PT,3,29
7,300,PT,2,36
7,108,PT,2,31
4,218,PT,0,19
6,173,PT,1,20
5,419,PT,1,34
2,452,PT,1,13
1,309,PT,0,13
8,370,PT,1,17
6,480,PT,1,23
5,263,PT,0,16
3,706,PT,1,10
3,56,PT,1,18
2,378,PT,0,13
7,5,PT,2,27
2,71,PT,1,15
5,518,PT,0,16
4,163,PT,1,20
3,625,PT,1,12
3,187,PT,1,15
150,227,PT,0,12
7,416,PT,1,22
7,204,PT,0,19
5,55,PT,1,18
9,13,PT,0,22
8,68,PT,3,29
5,475,PT,0,21
4,254,PT,0,20
3,731,PT,1,18
8,275,PT,1,13
5,249,PT,0,36
5,178,PT,1,15
2,386,PT,0,9
2,289,PT,0,15
2,287,PT,0,15
9,342,PT,0,9
8,93,PT,2,28
9,21,PT,0,18
6,359,PT,1,18
5,232,PT,1,30
150,248,PT,1,35
9,524,PT,0,20
5,161,PT,0,12
2,514,PT,0,22
4,371,PT,1,14
3,579,PT,1,14
9,370,PT,0,12
8,288,PT,1,12
5,87,PT,1,18
5,47,PT,3,16
4,356,PT,1,20
8,366,PT,1,13
6,259,PT,1,15
6,212,PT,0,5
5,521,PT,0,1
6,448,PT,0,5
6,24,PT,0,12
5,480,PT,0,34
5,186,PT,0,19
3,246,PT,1,7
9,536,PT,0,11
9,449,PT,1,10
4,321,PT,0,12
6,422,PT,2,9
2,504,PT,0,14
7,58,PT,3,38
3,612,PT,1,19
7,26,PT,1,29
4,349,PT,0,22
6,200,PT,1,21
8,124,PT,0,22
3,46,PT,0,6
2,441,PT,0,12
2,413,PT,0,13
9,490,PT,0,6
4,92,PT,1,45
3,646,PT,1,19
9,391,PT,0,22
8,116,PT,0,23
6,36,PT,1,9
4,304,PT,0,21
6,35,PT,2,22
2,318,PT,3,14
1,167,PT,0,18
9,480,PT,0,7
5,197,PT,2,29
5,1,PT,2,31
4,322,PT,0,23
7,308,PT,0,26
6,205,PT,0,4
6,162,PT,0,13
9,311,PT,0,17
6,20,PT,0,20
5,200,PT,0,8
1,68,PT,3,22
1,317,PT,0,9
1,132,PT,0,24
3,417,PT,0,20
6,203,PT,0,14
3,654,PT,2,16
8,227,PT,1,29
4,319,PT,0,19
4,107,PT,0,25
3,665,PT,0,9
2,383,PT,0,12
8,158,PT,2,33
5,382,PT,1,16
9,466,PT,1,7
9,415,PT,0,8
7,208,PT,0,21
7,367,PT,0,20
6,340,PT,5,30
2,445,PT,1,16
150,122,PT,2,33
149,414,PT,1,20
4,226,PT,1,30
149,367,PT,0,9
150,2,PT,0,32
8,388,PT,1,19
8,315,PT,0,16
8,289,PT,0,12
9,445,PT,0,5
7,406,PT,1,17
5,452,PT,0,15
3,659,PT,0,9
8,143,PT,0,38
6,74,PT,3,16
4,188,PT,1,26
8,12,PT,0,17
5,469,PT,1,20
5,462,PT,0,18
4,280,PT,0,11
9,471,PT,0,7
6,433,PT,0,14
6,21,PT,1,23
8,279,PT,0,13
2,403,PT,0,15
149,307,PT,0,14
150,218,PT,0,16
9,358,PT,0,10
6,378,PT,1,12
4,347,PT,1,33
4,103,PT,2,40
149,23,PT,2,19
6,175,PT,1,24
9,454,PT,0,5
6,384,PT,0,12
4,250,PT,2,15
3,803,PT,1,28
9,425,PT,0,6
8,409,PT,0,14
9,20,PT,3,11
3,594,PT,0,18
149,350,PT,1,8
150,101,PT,1,35
149,276,PT,2,20
149,389,PT,0,8
4,133,PT,3,12
7,47,PT,0,19
7,352,PT,3,22
3,593,PT,2,17
9,14,PT,0,22
7,7,PT,1,31
2,103,PT,1,15
1,181,PT,1,29
9,514,PT,0,10
9,170,PT,2,19
7,265,PT,1,18
1,413,PT,1,14
1,308,PT,0,28
6,25,PT,0,17
7,4,PT,0,30
150,183,PT,2,3
150,166,PT,0,7
150,9,PT,1,34
1,373,PT,0,13
1,328,PT,0,20
6,73,PT,0,21
9,345,PT,0,5
8,387,PT,1,17
3,629,PT,0,23
150,233,PT,1,24
1,437,PT,3,23
1,163,PT,1,26
9,301,PT,0,20
150,93,PT,2,23
150,143,PT,3,14
1,184,PT,0,12
149,423,PT,0,7
1,171,PT,0,24
149,21,PT,0,14
8,76,PT,2,18
8,329,PT,1,26
150,274,PT,1,30
150,22,PT,0,38
7,258,PT,0,27
6,361,PT,1,11
7,330,PT,2,17
2,533,PT,1,14
1,254,PT,0,26
149,365,PT,1,8
9,485,PT,0,11
9,277,PT,0,13
9,200,PT,0,18
3,675,PT,0,18
150,47,PT,3,39
1,384,PT,1,13
7,466,PT,0,29
150,282,PT,3,31
150,260,PT,0,32
2,35,PT,0,12
3,704,PT,0,32
3,474,PT,1,13
150,5,PT,0,27
150,141,PT,1,9
1,338,PT,1,22
149,236,PT,1,18
150,331,PT,1,11
149,13,PT,2,25
1,323,PT,0,17
149,303,PT,0,14
149,57,PT,3,22
149,103,PT,1,9
1,200,PT,2,31
149,349,PT,0,7
2,370,PT,1,9
149,313,PT,1,7
149,429,PT,0,10
149,32,PT,1,28
149,224,PT,1,24
1,339,PT,0,19
2,229,PT,0,15
1,374,PT,0,12
150,340,PT,0,22
1,326,PT,0,4
149,386,PT,0,4
1,281,PT,1,21
1,120,PT,0,2
149,397,PT,1,13
150,186,PT,0,12
1,396,PT,2,5
150,262,PT,0,19
149,377,PT,0,6
1,295,PT,0,23
1,147,PT,0,15
5,523,PT,0,2
2,459,PT,1,18
7,464,PT,0,26
7,458,PT,1,39
7,350,PT,0,28
3,361,PT,0,11
149,346,PT,0,10
6,387,PT,0,11
7,22,PT,0,32
150,55,PT,1,27
1,412,PT,0,13
150,241,PT,1,37
150,188,PT,0,21
149,116,PT,1,16
149,455,PT,1,22
150,362,PT,0,14
149,393,PT,0,19
1,406,PT,1,17
1,162,PT,2,33
149,300,PT,0,13
150,204,PT,0,15
149,41,PT,0,28
2,363,PT,0,6
9,460,PT,0,13
8,348,PT,0,14
8,201,PT,0,33
8,11,PT,1,29
6,427,PT,0,9
4,129,PT,0,23
8,170,PT,1,28
6,57,PT,1,11
6,418,PT,0,10
4,110,PT,2,41
2,391,PT,0,11
5,34,PT,0,31
4,160,PT,0,27
9,353,PT,0,11
8,365,PT,0,19
1,390,PT,0,11
7,455,PT,0,31
7,25,PT,0,30
4,86,PT,2,48
3,577,PT,1,29
2,538,PT,0,9
8,134,PT,2,18
4,341,PT,0,18
3,709,PT,0,14
3,587,PT,0,35
150,288,PT,0,19
6,121,PT,0,14
9,382,PT,2,12
7,338,PT,0,11
6,161,PT,0,12
3,743,PT,0,22
3,668,PT,0,12
7,408,PT,0,15
7,114,PT,0,42
4,276,PT,1,14
9,436,PT,0,8
5,389,PT,1,22
3,756,PT,1,16
9,355,PT,0,5
8,294,PT,0,9
7,427,PT,0,22
5,506,PT,0,42
4,68,PT,2,30
3,304,PT,1,6
150,89,PT,1,29
150,348,PT,2,18
1,402,PT,1,16
1,318,PT,0,6
1,115,PT,0,7
9,511,PT,0,14
4,36,PT,2,27
9,503,PT,0,6
3,651,PT,0,14
2,37,PT,2,12
150,33,PT,2,40
149,70,PT,0,16
1,98,PT,2,27
6,158,PT,1,14
3,699,PT,0,38
3,695,PT,1,12
2,60,PT,1,16
2,415,PT,0,3
9,432,PT,0,5
6,395,PT,0,7
7,183,PT,2,32
6,467,PT,3,12
5,438,PT,2,32
5,414,PT,2,22
8,285,PT,0,17
6,172,PT,0,16
3,814,PT,1,17
9,308,PT,0,10
2,387,PT,0,12
6,10,PT,1,30
5,137,PT,4,24
2,477,PT,0,20
1,429,PT,1,15
149,420,PT,1,20
1,156,PT,1,26
150,145,PT,0,8
8,61,PT,0,30
7,421,PT,0,21
6,47,PT,0,10
3,748,PT,0,19
8,277,PT,1,16
6,390,PT,0,5
7,246,PT,0,28
4,270,PT,0,23
7,422,PT,1,21
3,785,PT,1,12
3,235,PT,1,11
7,52,PT,1,34
7,328,PT,0,19
149,380,PT,1,4
1,161,PT,0,36
149,322,PT,0,14
149,407,PT,0,12
149,111,PT,0,9
6,397,PT,0,10
4,333,PT,1,16
3,794,PT,0,14
150,311,PT,0,14
149,11,PT,2,19
7,253,PT,1,27
3,739,PT,0,16
4,274,PT,2,10
3,203,PT,0,9
2,498,PT,0,8
6,308,PT,0,18
4,339,PT,0,19
9,236,PT,0,15
8,256,PT,1,13
7,170,PT,0,18
5,399,PT,0,5
5,503,PT,1,30
5,181,PT,0,14
4,249,PT,0,10
4,314,PT,0,14
9,479,PT,0,4
149,253,PT,0,19
8,255,PT,0,11
4,58,PT,2,37
2,64,PT,0,18
8,10,PT,0,15
4,331,PT,0,14
3,698,PT,1,29
150,182,PT,1,7
7,337,PT,2,28
7,325,PT,0,27
4,120,PT,2,25
150,179,PT,0,9
6,469,PT,0,10
6,449,PT,1,5
3,730,PT,0,9
7,53,PT,3,37
2,539,PT,0,12
2,410,PT,1,5
1,434,PT,1,23
1,403,PT,0,8
5,209,PT,1,16
3,791,PT,1,16
2,418,PT,0,4
149,47,PT,2,26
5,90,PT,2,12
150,6,PT,2,37
149,239,PT,1,14
9,385,PT,2,20
6,360,PT,0,7
2,492,PT,2,12
2,421,PT,1,16
149,252,PT,0,16
1,383,PT,2,14
6,315,PT,0,22
9,59,PT,0,13
8,74,PT,4,14
6,414,PT,1,8
5,466,PT,0,13
5,238,PT,0,9
2,371,PT,0,10
150,285,PT,2,10
150,266,PT,0,16
6,339,PT,0,15
150,21,PT,1,34
9,369,PT,1,7
8,361,PT,0,9
6,374,PT,0,9
4,119,PT,0,30
3,759,PT,0,12
1,166,PT,2,34
149,334,PT,0,7
1,415,PT,1,15
9,498,PT,0,11
9,435,PT,1,6
8,86,PT,3,26
7,459,PT,0,30
3,596,PT,1,15
150,118,PT,1,34
150,360,PT,0,12
150,296,PT,1,27
150,290,PT,0,29
149,418,PT,0,25
149,12,PT,2,25
149,336,PT,1,11
1,240,PT,0,28
150,234,PT,2,24
149,8,PT,3,25
149,121,PT,2,14
149,426,PT,1,13
1,32,PT,0,17
1,146,PT,2,19
149,451,PT,0,4
150,144,PT,0,13
149,439,PT,0,6
149,27,PT,0,22
150,7,PT,1,32
150,206,PT,2,20
150,16,PT,1,30
1,397,PT,2,12
149,261,PT,2,18
1,443,PT,1,29
1,221,PT,0,26
1,112,PT,0,7
1,206,PT,0,21
149,354,PT,0,9
149,374,PT,2,17
150,164,PT,1,21
150,116,PT,0,38
149,381,PT,0,11
1,73,PT,1,18
1,414,PT,0,14
1,244,PT,1,17
150,363,PT,0,12
1,182,PT,2,27
150,347,PT,0,18
1,235,PT,1,21
7,264,PT,2,12
6,201,PT,1,23
149,63,PT,2,7
6,474,PT,0,5
3,639,PT,1,5
2,153,PT,0,8
149,97,PT,0,9
1,372,PT,1,16
1,322,PT,0,31
1,288,PT,0,10
2,342,PT,0,15
2,155,PT,0,15
149,292,PT,0,24
149,100,PT,0,8
149,308,PT,0,8
149,262,PT,2,24
2,337,PT,0,11
150,121,PT,1,36
150,175,PT,0,3
150,294,PT,0,20
5,62,PT,3,26
5,472,PT,2,11
4,345,PT,2,21
2,405,PT,0,8
7,365,PT,0,29
2,80,PT,0,15
7,291,PT,1,17
5,423,PT,0,9
4,115,PT,3,23
9,82,PT,0,12
5,179,PT,2,31
9,239,PT,0,14
6,460,PT,0,7
6,113,PT,0,13
4,76,PT,0,52
7,384,PT,1,14
6,303,PT,0,8
6,22,PT,1,13
5,225,PT,3,36
3,658,PT,0,13
2,529,PT,1,21
9,321,PT,0,5
6,264,PT,0,11
3,438,PT,0,17
7,179,PT,1,26
5,453,PT,0,22
4,50,PT,0,17
3,780,PT,0,22
7,165,PT,1,23
6,382,PT,0,9
8,295,PT,1,19
5,13,PT,0,11
7,306,PT,1,9
4,284,PT,0,24
3,460,PT,0,16
8,144,PT,1,24
7,284,PT,1,37
2,379,PT,2,14
5,407,PT,0,33
8,320,PT,0,13
4,114,PT,1,14
3,710,PT,0,14
2,400,PT,2,38
9,389,PT,0,10
8,67,PT,1,32
6,50,PT,0,8
6,461,PT,0,11
2,62,PT,0,13
8,70,PT,0,27
7,450,PT,1,9
4,246,PT,0,21
3,788,PT,0,23
2,552,PT,1,12
9,416,PT,0,5
3,276,PT,0,8
2,465,PT,2,12
2,420,PT,0,5
1,255,PT,0,13
9,458,PT,0,5
6,376,PT,0,12
3,786,PT,0,14
3,728,PT,0,15
7,436,PT,1,18
7,354,PT,1,31
6,255,PT,0,10
7,285,PT,1,21
6,432,PT,0,12
5,231,PT,0,20
4,161,PT,2,11
3,753,PT,0,21
5,86,PT,0,28
5,355,PT,2,10
4,71,PT,1,27
4,328,PT,1,15
3,189,PT,1,13
6,419,PT,0,8
5,427,PT,0,5
9,64,PT,1,15
8,389,PT,1,18
6,472,PT,0,7
4,26,PT,4,25
4,14,PT,2,35
3,736,PT,0,14
3,217,PT,0,13
4,123,PT,0,19
2,449,PT,0,12
9,61,PT,0,9
9,473,PT,0,5
6,466,PT,1,10
4,98,PT,2,36
3,624,PT,1,20
6,209,PT,0,7
3,778,PT,1,22
3,713,PT,2,18
150,225,PT,0,34
8,355,PT,1,5
7,339,PT,4,27
7,139,PT,1,29
9,346,PT,0,8
6,475,PT,0,5
8,218,PT,2,32
150,324,PT,0,10
1,122,PT,0,6
8,89,PT,2,28
7,456,PT,0,23
5,184,PT,0,10
3,667,PT,0,9
3,287,PT,1,17
2,84,PT,0,7
7,216,PT,0,44
9,438,PT,1,9
4,252,PT,1,14
149,269,PT,1,20
2,535,PT,1,18
7,303,PT,0,42
5,403,PT,3,28
5,14,PT,1,14
3,773,PT,1,14
7,342,PT,2,19
5,513,PT,0,4
5,460,PT,0,18
3,453,PT,0,8
6,413,PT,0,7
4,337,PT,1,9
3,677,PT,0,14
7,311,PT,0,27
149,286,PT,1,25
1,334,PT,1,15
5,383,PT,1,15
2,456,PT,0,21
7,320,PT,0,10
6,204,PT,0,12
3,784,PT,0,19
6,326,PT,0,9
3,765,PT,0,16
3,676,PT,0,12
6,368,PT,0,7
5,493,PT,0,8
4,373,PT,1,15
5,272,PT,0,23
9,459,PT,1,2
9,344,PT,0,8
5,219,PT,1,23
5,158,PT,1,19
3,309,PT,0,15
6,117,PT,0,14
150,300,PT,1,32
1,157,PT,3,15
9,364,PT,1,8
8,276,PT,0,14
9,81,PT,2,16
7,375,PT,2,14
2,277,PT,1,14
1,433,PT,1,19
1,304,PT,1,19
4,247,PT,0,15
3,816,PT,0,10
9,240,PT,1,16
7,317,PT,2,30
3,810,PT,0,20
7,168,PT,0,15
5,58,PT,0,22
4,294,PT,1,32
3,44,PT,0,6
2,499,PT,0,9
6,215,PT,0,11
3,491,PT,0,9
4,271,PT,1,18
3,193,PT,0,21
2,404,PT,0,6
8,214,PT,1,32
7,465,PT,3,38
7,279,PT,2,22
6,227,PT,1,17
5,412,PT,0,18
3,741,PT,0,14
3,693,PT,1,18
2,362,PT,1,4
149,281,PT,0,35
9,429,PT,0,11
6,366,PT,1,9
5,18,PT,1,11
3,740,PT,1,27
7,467,PT,0,30
4,136,PT,2,24
9,388,PT,1,10
9,362,PT,2,6
7,374,PT,2,25
7,172,PT,0,24
4,257,PT,0,13
2,434,PT,2,13
7,356,PT,1,38
3,356,PT,0,7
2,497,PT,0,12
5,514,PT,0,7
8,405,PT,0,27
8,150,PT,1,14
7,461,PT,4,35
7,316,PT,1,27
7,185,PT,0,19
4,255,PT,2,10
150,129,PT,0,6
9,173,PT,1,10
6,375,PT,0,15
4,219,PT,2,16
2,68,PT,1,11
7,197,PT,0,35
7,110,PT,2,24
2,419,PT,0,4
2,390,PT,1,6
7,435,PT,1,13
7,141,PT,0,25
6,380,PT,0,15
5,33,PT,0,27
7,286,PT,0,16
5,435,PT,0,28
2,487,PT,0,8
9,517,PT,0,8
6,337,PT,1,8
4,332,PT,1,10
6,13,PT,0,18
150,371,PT,0,8
150,351,PT,1,12
149,73,PT,0,20
149,237,PT,2,8
150,202,PT,1,23
1,420,PT,1,30
3,789,PT,0,18
1,392,PT,1,10
8,404,PT,1,20
2,39,PT,0,23
4,168,PT,1,19
9,360,PT,0,6
8,174,PT,1,22
6,383,PT,0,15
4,94,PT,2,29
2,542,PT,1,14
9,221,PT,0,17
3,227,PT,1,8
7,290,PT,1,37
9,10,PT,0,14
4,239,PT,0,11
8,265,PT,1,9
8,191,PT,1,25
7,428,PT,1,19
9,543,PT,0,4
9,510,PT,0,10
8,60,PT,2,19
7,187,PT,2,18
1,274,PT,1,17
8,401,PT,0,13
8,114,PT,2,20
5,207,PT,0,23
150,306,PT,0,12
1,173,PT,0,17
150,364,PT,2,22
150,190,PT,1,25
150,157,PT,0,21
6,64,PT,0,10
6,328,PT,0,20
2,104,PT,2,18
150,158,PT,0,17
149,442,PT,3,9
149,385,PT,2,13
149,295,PT,0,12
150,353,PT,1,12
150,264,PT,0,39
1,430,PT,1,13
9,234,PT,2,16
6,371,PT,1,12
9,450,PT,2,9
150,10,PT,0,27
7,143,PT,3,25
4,334,PT,2,21
2,489,PT,2,23
2,439,PT,0,9
8,219,PT,1,34
5,151,PT,0,5
8,177,PT,0,30
5,507,PT,1,42
150,349,PT,0,19
149,28,PT,1,24
149,250,PT,0,21
150,329,PT,2,15
2,502,PT,1,16
2,102,PT,2,16
150,374,PT,0,16
150,212,PT,0,37
149,309,PT,0,15
149,26,PT,1,21
1,393,PT,0,18
1,252,PT,0,26
150,43,PT,3,36
149,417,PT,2,21
149,316,PT,0,7
1,158,PT,1,20
150,338,PT,0,11
2,258,PT,1,13
149,432,PT,0,10
1,307,PT,0,17
150,254,PT,0,38
149,198,PT,1,17
150,219,PT,1,28
150,211,PT,0,15
149,46,PT,2,22
1,172,PT,1,24
2,246,PT,2,19
150,117,PT,1,34
1,436,PT,1,34
150,346,PT,2,16
2,332,PT,0,17
150,298,PT,0,22
149,434,PT,0,12
150,160,PT,0,16
149,424,PT,1,8
1,56,PT,1,20
149,372,PT,0,8
150,359,PT,0,17
150,255,PT,0,11
1,121,PT,0,7
150,177,PT,0,9
149,24,PT,0,18
1,385,PT,0,20
9,456,PT,0,8
9,326,PT,0,17
149,35,PT,5,24
149,324,PT,0,8
9,502,PT,0,9
8,185,PT,1,28
3,602,PT,1,11
150,269,PT,2,14
1,72,PT,1,18
7,217,PT,0,30
6,17,PT,1,19
9,83,PT,1,18
9,483,PT,0,9
6,28,PT,1,24
2,330,PT,0,12
150,337,PT,0,18
149,440,PT,0,8
150,207,PT,0,29
149,375,PT,1,15
149,29,PT,0,36
1,35,PT,0,18
2,101,PT,0,11
150,4,PT,0,39
2,340,PT,0,18
149,296,PT,0,18
149,378,PT,1,9
149,403,PT,0,8
1,380,PT,0,9
1,133,PT,0,15
149,379,PT,1,9
1,445,PT,1,27
150,334,PT,0,17
150,172,PT,0,6
149,360,PT,0,14
149,329,PT,0,8
1,229,PT,0,25
149,326,PT,0,10
150,335,PT,1,10
149,6,PT,0,14
1,451,PT,1,20
149,71,PT,0,6
1,63,PT,0,14
1,441,PT,0,3
1,301,PT,1,16
150,195,PT,0,18
2,312,PT,0,13
150,247,PT,2,8
150,142,PT,2,12
149,107,PT,1,8
1,153,PT,1,24
3,747,PT,1,15
149,94,PT,1,6
150,228,PT,0,13
149,19,PT,3,28
150,87,PT,2,32
1,277,PT,1,25
150,194,PT,1,25
149,359,PT,0,9
149,246,PT,2,21
149,425,PT,0,7
149,412,PT,0,16
1,136,PT,1,23
149,355,PT,0,12
149,419,PT,1,25
150,115,PT,1,41
149,450,PT,1,31
149,363,PT,1,8
6,37,PT,0,22
9,60,PT,0,19
1,395,PT,1,8
149,314,PT,0,13
3,200,PT,1,16
3,48,PT,0,8
5,277,PT,0,9
8,172,PT,3,34
9,403,PT,0,12
1,149,PT,1,19
1,74,PT,1,21
149,428,PT,2,7
5,266,PT,1,18
5,408,PT,0,33
5,515,PT,1,15
7,442,PT,1,8
9,422,PT,0,5
7,152,PT,2,12
1,175,PT,2,29
1,37,PT,1,17
150,139,PT,0,5
1,344,PT,0,15
149,17,PT,1,28
150,154,PT,1,17
149,102,PT,0,12
1,205,PT,1,28
1,176,PT,0,30
1,348,PT,2,16
1,119,PT,0,5
2,236,PT,0,13
149,327,PT,0,3
