,local,sigla_partido,EBAIRRNOMEOF,latitude,longitude,RPA,votos
181,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,MDB,TORRE,-8.04485338,-34.91694771,RPA4,102
182,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,MOBILIZA,TORRE,-8.04485338,-34.91694771,RPA4,3
183,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,NOVO,TORRE,-8.04485338,-34.91694771,RPA4,214
184,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PC do B,TORRE,-8.04485338,-34.91694771,RPA4,20
185,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PL,TORRE,-8.04485338,-34.91694771,RPA4,149
186,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PP,TORRE,-8.04485338,-34.91694771,RPA4,78
187,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PRD,TORRE,-8.04485338,-34.91694771,RPA4,44
188,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PSB,TORRE,-8.04485338,-34.91694771,RPA4,1239
189,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PSD,TORRE,-8.04485338,-34.91694771,RPA4,121
190,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PSDB,TORRE,-8.04485338,-34.91694771,RPA4,4
191,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PSOL,TORRE,-8.04485338,-34.91694771,RPA4,54
192,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PT,TORRE,-8.04485338,-34.91694771,RPA4,114
193,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,PV,TORRE,-8.04485338,-34.91694771,RPA4,46
194,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,REDE,TORRE,-8.04485338,-34.91694771,RPA4,18
195,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,REPUBLICANOS,TORRE,-8.04485338,-34.91694771,RPA4,40
196,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,SOLIDARIEDADE,TORRE,-8.04485338,-34.91694771,RPA4,1
197,CAIC/TORRE-ESCOLA CREUZA BARRETO DORNELAS CÂMARA,UP,TORRE,-8.04485338,-34.91694771,RPA4,4
198,CASA DA AMIZADE,AVANTE,TORREAO,-8.0397377,-34.8833764,RPA2,18
199,CASA DA AMIZADE,CIDADANIA,TORREAO,-8.0397377,-34.8833764,RPA2,1
200,CASA DA AMIZADE,DC,TORREAO,-8.0397377,-34.8833764,RPA2,7
201,CASA DA AMIZADE,MDB,TORREAO,-8.0397377,-34.8833764,RPA2,32
202,CASA DA AMIZADE,MOBILIZA,TORREAO,-8.0397377,-34.8833764,RPA2,2
203,CASA DA AMIZADE,NOVO,TORREAO,-8.0397377,-34.8833764,RPA2,22
204,CASA DA AMIZADE,PC do B,TORREAO,-8.0397377,-34.8833764,RPA2,28
205,CASA DA AMIZADE,PL,TORREAO,-8.0397377,-34.8833764,RPA2,44
206,CASA DA AMIZADE,PP,TORREAO,-8.0397377,-34.8833764,RPA2,10
207,CASA DA AMIZADE,PRD,TORREAO,-8.0397377,-34.8833764,RPA2,42
208,CASA DA AMIZADE,PSB,TORREAO,-8.0397377,-34.8833764,RPA2,226
209,CASA DA AMIZADE,PSD,TORREAO,-8.0397377,-34.8833764,RPA2,25
210,CASA DA AMIZADE,PSDB,TORREAO,-8.0397377,-34.8833764,RPA2,5
211,CASA DA AMIZADE,PSOL,TORREAO,-8.0397377,-34.8833764,RPA2,25
212,CASA DA AMIZADE,PT,TORREAO,-8.0397377,-34.8833764,RPA2,40
213,CASA DA AMIZADE,PV,TORREAO,-8.0397377,-34.8833764,RPA2,10
214,CASA DA AMIZADE,REDE,TORREAO,-8.0397377,-34.8833764,RPA2,4
215,CASA DA AMIZADE,REPUBLICANOS,TORREAO,-8.0397377,-34.8833764,RPA2,14
216,CASA DA AMIZADE,SOLIDARIEDADE,TORREAO,-8.0397377,-34.8833764,RPA2,2
217,CBV - JAQUEIRA,AVANTE,ROSARINHO,-8.03472566,-34.90176161,RPA2,62
218,CBV - JAQUEIRA,CIDADANIA,ROSARINHO,-8.03472566,-34.90176161,RPA2,4
219,CBV - JAQUEIRA,DC,ROSARINHO,-8.03472566,-34.90176161,RPA2,15
220,CBV - JAQUEIRA,MDB,ROSARINHO,-8.03472566,-34.90176161,RPA2,241
221,CBV - JAQUEIRA,MOBILIZA,ROSARINHO,-8.03472566,-34.90176161,RPA2,7
222,CBV - JAQUEIRA,NOVO,ROSARINHO,-8.03472566,-34.90176161,RPA2,259
223,CBV - JAQUEIRA,PC do B,ROSARINHO,-8.03472566,-34.90176161,RPA2,97
224,CBV - JAQUEIRA,PL,ROSARINHO,-8.03472566,-34.90176161,RPA2,445
225,CBV - JAQUEIRA,PP,ROSARINHO,-8.03472566,-34.90176161,RPA2,44
226,CBV - JAQUEIRA,PRD,ROSARINHO,-8.03472566,-34.90176161,RPA2,39
227,CBV - JAQUEIRA,PSB,ROSARINHO,-8.03472566,-34.90176161,RPA2,396
228,CBV - JAQUEIRA,PSD,ROSARINHO,-8.03472566,-34.90176161,RPA2,151
229,CBV - JAQUEIRA,PSDB,ROSARINHO,-8.03472566,-34.90176161,RPA2,2
230,CBV - JAQUEIRA,PSOL,ROSARINHO,-8.03472566,-34.90176161,RPA2,177
231,CBV - JAQUEIRA,PSTU,ROSARINHO,-8.03472566,-34.90176161,RPA2,4
232,CBV - JAQUEIRA,PT,ROSARINHO,-8.03472566,-34.90176161,RPA2,250
233,CBV - JAQUEIRA,PV,ROSARINHO,-8.03472566,-34.90176161,RPA2,56
234,CBV - JAQUEIRA,REDE,ROSARINHO,-8.03472566,-34.90176161,RPA2,41
235,CBV - JAQUEIRA,REPUBLICANOS,ROSARINHO,-8.03472566,-34.90176161,RPA2,68
236,CBV - JAQUEIRA,SOLIDARIEDADE,ROSARINHO,-8.03472566,-34.90176161,RPA2,4
237,CBV - JAQUEIRA,UP,ROSARINHO,-8.03472566,-34.90176161,RPA2,2
238,CECOSNE,AVANTE,MADALENA,-8.05316474,-34.90553639,RPA4,52
239,CECOSNE,CIDADANIA,MADALENA,-8.05316474,-34.90553639,RPA4,3
240,CECOSNE,DC,MADALENA,-8.05316474,-34.90553639,RPA4,24
241,CECOSNE,MDB,MADALENA,-8.05316474,-34.90553639,RPA4,275
242,CECOSNE,MOBILIZA,MADALENA,-8.05316474,-34.90553639,RPA4,15
243,CECOSNE,NOVO,MADALENA,-8.05316474,-34.90553639,RPA4,485
244,CECOSNE,PC do B,MADALENA,-8.05316474,-34.90553639,RPA4,132
245,CECOSNE,PL,MADALENA,-8.05316474,-34.90553639,RPA4,576
246,CECOSNE,PP,MADALENA,-8.05316474,-34.90553639,RPA4,71
247,CECOSNE,PRD,MADALENA,-8.05316474,-34.90553639,RPA4,70
248,CECOSNE,PSB,MADALENA,-8.05316474,-34.90553639,RPA4,1018
249,CECOSNE,PSD,MADALENA,-8.05316474,-34.90553639,RPA4,220
250,CECOSNE,PSDB,MADALENA,-8.05316474,-34.90553639,RPA4,9
251,CECOSNE,PSOL,MADALENA,-8.05316474,-34.90553639,RPA4,293
252,CECOSNE,PSTU,MADALENA,-8.05316474,-34.90553639,RPA4,2
253,CECOSNE,PT,MADALENA,-8.05316474,-34.90553639,RPA4,461
254,CECOSNE,PV,MADALENA,-8.05316474,-34.90553639,RPA4,101
255,CECOSNE,REDE,MADALENA,-8.05316474,-34.90553639,RPA4,36
256,CECOSNE,REPUBLICANOS,MADALENA,-8.05316474,-34.90553639,RPA4,99
257,CECOSNE,SOLIDARIEDADE,MADALENA,-8.05316474,-34.90553639,RPA4,9
258,CECOSNE,UP,MADALENA,-8.05316474,-34.90553639,RPA4,2
259,CEJA - POETA JOAQUIM CARDOSO,AVANTE,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,89
260,CEJA - POETA JOAQUIM CARDOSO,DC,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,22
261,CEJA - POETA JOAQUIM CARDOSO,MDB,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,163
262,CEJA - POETA JOAQUIM CARDOSO,MOBILIZA,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,16
263,CEJA - POETA JOAQUIM CARDOSO,NOVO,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,89
264,CEJA - POETA JOAQUIM CARDOSO,PC do B,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,31
265,CEJA - POETA JOAQUIM CARDOSO,PL,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,174
266,CEJA - POETA JOAQUIM CARDOSO,PP,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,71
267,CEJA - POETA JOAQUIM CARDOSO,PRD,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,17
268,CEJA - POETA JOAQUIM CARDOSO,PSB,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,515
269,CEJA - POETA JOAQUIM CARDOSO,PSD,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,40
270,CEJA - POETA JOAQUIM CARDOSO,PSDB,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,1
271,CEJA - POETA JOAQUIM CARDOSO,PSOL,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,31
272,CEJA - POETA JOAQUIM CARDOSO,PT,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,96
273,CEJA - POETA JOAQUIM CARDOSO,PV,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,37
274,CEJA - POETA JOAQUIM CARDOSO,REDE,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,16
275,CEJA - POETA JOAQUIM CARDOSO,REPUBLICANOS,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,47
276,CEJA - POETA JOAQUIM CARDOSO,SOLIDARIEDADE,TEJIPIÓ,-8.09194139,-34.94986917,RPA5,4
277,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,AVANTE,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,40
278,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,DC,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,7
279,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,MDB,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,144
280,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,MOBILIZA,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,15
281,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,NOVO,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,21
282,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PC do B,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,13
283,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PL,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,110
284,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PP,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,37
285,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PRD,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,27
286,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PSB,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,792
287,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PSD,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,69
288,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PSOL,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,31
289,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PSTU,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,1
290,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PT,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,102
291,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,PV,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,44
292,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,REDE,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,21
293,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,REPUBLICANOS,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,108
294,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,SOLIDARIEDADE,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,1
295,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MÃEZINHA DO COQUE,UP,ILHA JOANA BEZERRA,-8.0718635,-34.8998132,RPA1,1
296,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,AVANTE,AREIAS,-8.0948358,-34.9369041,RPA5,27
297,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,DC,AREIAS,-8.0948358,-34.9369041,RPA5,16
298,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,MDB,AREIAS,-8.0948358,-34.9369041,RPA5,97
299,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,MOBILIZA,AREIAS,-8.0948358,-34.9369041,RPA5,9
300,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,NOVO,AREIAS,-8.0948358,-34.9369041,RPA5,56
301,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PC do B,AREIAS,-8.0948358,-34.9369041,RPA5,71
302,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PL,AREIAS,-8.0948358,-34.9369041,RPA5,119
303,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PP,AREIAS,-8.0948358,-34.9369041,RPA5,40
304,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PRD,AREIAS,-8.0948358,-34.9369041,RPA5,16
305,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PSB,AREIAS,-8.0948358,-34.9369041,RPA5,320
306,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PSD,AREIAS,-8.0948358,-34.9369041,RPA5,25
307,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PSDB,AREIAS,-8.0948358,-34.9369041,RPA5,1
308,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PSOL,AREIAS,-8.0948358,-34.9369041,RPA5,16
309,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PT,AREIAS,-8.0948358,-34.9369041,RPA5,43
310,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,PV,AREIAS,-8.0948358,-34.9369041,RPA5,34
311,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,REDE,AREIAS,-8.0948358,-34.9369041,RPA5,7
312,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,REPUBLICANOS,AREIAS,-8.0948358,-34.9369041,RPA5,36
313,CENTRO COMUNITÁRIO SEBASTIÃO DANTAS,UP,AREIAS,-8.0948358,-34.9369041,RPA5,1
314,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,AVANTE,VARZEA,-8.05072622,-34.95859656,RPA4,30
315,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,CIDADANIA,VARZEA,-8.05072622,-34.95859656,RPA4,2
316,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,DC,VARZEA,-8.05072622,-34.95859656,RPA4,6
317,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,MDB,VARZEA,-8.05072622,-34.95859656,RPA4,124
318,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,MOBILIZA,VARZEA,-8.05072622,-34.95859656,RPA4,7
319,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,NOVO,VARZEA,-8.05072622,-34.95859656,RPA4,60
320,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PC do B,VARZEA,-8.05072622,-34.95859656,RPA4,36
321,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PL,VARZEA,-8.05072622,-34.95859656,RPA4,116
322,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PP,VARZEA,-8.05072622,-34.95859656,RPA4,36
323,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PRD,VARZEA,-8.05072622,-34.95859656,RPA4,29
324,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PSB,VARZEA,-8.05072622,-34.95859656,RPA4,530
325,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PSD,VARZEA,-8.05072622,-34.95859656,RPA4,386
326,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PSDB,VARZEA,-8.05072622,-34.95859656,RPA4,3
327,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PSOL,VARZEA,-8.05072622,-34.95859656,RPA4,91
328,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PSTU,VARZEA,-8.05072622,-34.95859656,RPA4,2
329,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PT,VARZEA,-8.05072622,-34.95859656,RPA4,150
330,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,PV,VARZEA,-8.05072622,-34.95859656,RPA4,22
331,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,REDE,VARZEA,-8.05072622,-34.95859656,RPA4,27
332,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,REPUBLICANOS,VARZEA,-8.05072622,-34.95859656,RPA4,43
333,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,SOLIDARIEDADE,VARZEA,-8.05072622,-34.95859656,RPA4,3
334,CENTRO DE ATIVIDADES DOMÉSTICAS - CAD,UP,VARZEA,-8.05072622,-34.95859656,RPA4,5
335,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,AVANTE,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,68
336,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,CIDADANIA,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,11
337,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,DC,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,23
338,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,MDB,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,164
339,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,MOBILIZA,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,15
340,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,NOVO,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,154
341,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PC do B,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,107
342,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PL,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,271
343,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PP,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,90
344,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PRD,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,47
345,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PSB,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,983
346,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PSD,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,577
347,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PSDB,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,5
348,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PSOL,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,379
349,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PSTU,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,5
350,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PT,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,465
351,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,PV,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,55
352,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,REDE,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,59
353,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,REPUBLICANOS,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,125
354,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,SOLIDARIEDADE,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,16
355,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA - UFPE,UP,CIDADE UNIVERSITARIA,-8.04848665,-34.95092189,RPA4,9
356,CENTRO DE EDUCAÇÃO DA UFPE,AVANTE,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,27
357,CENTRO DE EDUCAÇÃO DA UFPE,CIDADANIA,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,2
358,CENTRO DE EDUCAÇÃO DA UFPE,DC,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,13
359,CENTRO DE EDUCAÇÃO DA UFPE,MDB,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,111
360,CENTRO DE EDUCAÇÃO DA UFPE,MOBILIZA,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,14
361,CENTRO DE EDUCAÇÃO DA UFPE,NOVO,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,105
362,CENTRO DE EDUCAÇÃO DA UFPE,PC do B,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,69
363,CENTRO DE EDUCAÇÃO DA UFPE,PL,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,189
364,CENTRO DE EDUCAÇÃO DA UFPE,PP,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,65
365,CENTRO DE EDUCAÇÃO DA UFPE,PRD,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,27
366,CENTRO DE EDUCAÇÃO DA UFPE,PSB,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,633
367,CENTRO DE EDUCAÇÃO DA UFPE,PSD,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,322
368,CENTRO DE EDUCAÇÃO DA UFPE,PSDB,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,4
369,CENTRO DE EDUCAÇÃO DA UFPE,PSOL,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,198
370,CENTRO DE EDUCAÇÃO DA UFPE,PSTU,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,2
371,CENTRO DE EDUCAÇÃO DA UFPE,PT,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,274
372,CENTRO DE EDUCAÇÃO DA UFPE,PV,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,35
373,CENTRO DE EDUCAÇÃO DA UFPE,REDE,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,41
374,CENTRO DE EDUCAÇÃO DA UFPE,REPUBLICANOS,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,64
375,CENTRO DE EDUCAÇÃO DA UFPE,SOLIDARIEDADE,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,3
376,CENTRO DE EDUCAÇÃO DA UFPE,UP,CIDADE UNIVERSITARIA,-8.04876065,-34.95326951,RPA4,2
377,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,AVANTE,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,89
378,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,CIDADANIA,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,1
379,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,DC,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,5
380,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,MDB,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,302
381,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,MOBILIZA,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,4
382,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,NOVO,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,52
383,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PC do B,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,12
384,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PL,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,222
385,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PP,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,52
386,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PRD,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,32
387,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PSB,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,408
388,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PSD,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,83
389,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PSOL,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,22
390,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PT,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,150
391,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,PV,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,24
392,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,REDE,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,16
393,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,REPUBLICANOS,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,86
394,CENTRO DE EDUCAÇÃO INFANTIL BERNARD VAN LEER,UP,BRASILIA TEIMOSA,-8.0852583,-34.8829894,RPA6,4
